Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Journey_Day,Journey_Month,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute
4,3,0,73,16h 45m,1.0,8,12692,12,6,17,0,9,45
3,0,2,18,2h 45m,0.0,8,3943,6,6,1,30,4,15
4,3,0,73,28h 5m,1.0,5,10703,12,5,17,0,21,5
3,2,1,104,14h 20m,1.0,8,8784,27,3,6,40,21,0
6,2,1,104,9h 45m,1.0,8,11622,9,6,9,15,19,0
3,1,4,127,2h 20m,0.0,8,5277,24,5,22,5,0,25
0,2,1,103,14h 25m,1.0,8,8327,21,5,16,45,7,10
3,2,1,106,3h 15m,0.0,8,6885,9,3,5,35,8,50
4,0,2,18,3h,0.0,8,8016,12,6,17,45,20,45
3,2,1,123,5h 5m,1.0,8,10112,1,6,23,30,4,35
3,2,1,104,8h 5m,1.0,8,14871,6,3,17,30,1,35
4,2,1,104,10h,1.0,5,10262,9,6,9,0,19,0
4,4,3,48,1h 30m,0.0,5,2470,24,3,19,35,21,5
1,2,1,112,20h 10m,2.0,8,11622,9,3,13,15,9,25
10,3,0,73,14h 25m,1.0,8,8662,6,5,20,20,10,45
1,2,1,110,26h,2.0,8,11972,24,6,17,15,19,15
4,2,1,118,19h,2.0,5,11992,6,6,9,25,4,25
4,2,1,104,18h 25m,1.0,5,12373,18,5,10,0,4,25
6,2,1,104,15h 30m,1.0,8,7198,1,6,10,0,1,30
4,2,1,104,5h 30m,1.0,8,14714,15,6,7,5,12,35
3,2,1,104,9h 30m,1.0,8,6316,9,6,16,0,1,30
1,2,1,103,14h 35m,1.0,8,5998,27,3,17,40,8,15
4,3,0,66,21h 25m,1.0,8,13044,12,6,18,55,16,20
6,2,1,111,9h 25m,1.0,8,9646,12,6,13,5,22,30
0,2,1,103,14h 25m,1.0,8,6451,27,6,16,45,7,10
2,2,1,104,5h 55m,1.0,8,5281,24,6,7,0,12,55
4,4,3,48,1h 30m,0.0,5,2228,1,5,19,35,21,5
3,0,2,18,2h 45m,0.0,8,3943,1,6,6,5,8,50
1,2,1,108,20h 45m,2.0,8,11753,15,6,10,55,7,40
4,2,1,120,28h 55m,2.0,5,8728,21,3,13,55,18,50
8,2,1,123,4h 30m,1.0,8,4812,9,5,8,45,13,15
4,3,0,73,29h 5m,1.0,8,14151,1,5,17,0,22,5
10,3,0,73,12h 45m,1.0,8,8452,1,5,20,20,9,5
3,3,0,80,5h 5m,1.0,8,6762,24,3,15,10,20,15
4,0,5,5,18h 20m,1.0,8,13817,12,3,18,55,13,15
4,2,1,104,22h 35m,1.0,5,12898,21,5,14,0,12,35
3,3,0,80,4h 25m,1.0,8,3480,6,4,19,20,23,45
4,0,5,5,9h 40m,1.0,0,27992,1,3,11,40,21,20
4,2,1,101,10h,2.0,5,7791,21,3,18,25,4,25
1,2,1,103,16h 50m,1.0,8,5704,21,3,6,10,23,0
3,3,0,90,5h 40m,1.0,8,5268,21,5,16,35,22,15
2,0,2,18,2h 50m,0.0,8,3898,6,6,11,40,14,30
8,3,0,64,2h 30m,0.0,8,3847,15,3,9,0,11,30
6,2,1,104,11h 30m,1.0,8,10877,12,6,7,30,19,0
6,2,1,104,10h 30m,1.0,8,8371,9,4,8,45,19,15
6,2,1,111,15h 20m,1.0,8,7038,6,6,7,10,22,30
4,3,0,66,9h 50m,1.0,8,14571,9,6,6,30,16,20
4,3,0,66,13h 20m,1.0,5,11841,9,6,20,0,9,20
4,2,1,97,23h 10m,2.0,8,15129,18,5,13,25,12,35
8,3,0,64,2h 20m,0.0,7,3841,15,6,22,20,0,40
4,2,1,104,25h 5m,1.0,5,10262,24,6,11,30,12,35
1,3,0,64,2h 35m,0.0,8,4460,6,4,20,45,23,20
3,0,5,18,2h 55m,0.0,8,7648,3,3,18,25,21,20
10,3,0,73,13h 10m,1.0,8,8610,6,6,7,10,20,20
3,1,4,127,2h 20m,0.0,8,3597,18,6,13,15,15,35
3,2,1,111,8h 35m,1.0,8,6442,24,6,7,35,16,10
3,2,1,104,14h 20m,1.0,8,12351,9,3,6,40,21,0
6,2,1,104,8h,1.0,8,14067,21,5,17,30,1,30
3,0,2,18,2h 50m,0.0,8,4823,15,5,20,0,22,50
10,3,0,73,29h 10m,1.0,8,12102,24,3,17,0,22,10
4,4,3,48,1h 25m,0.0,8,8040,24,5,7,5,8,30
3,2,1,121,5h 25m,1.0,8,6582,9,5,2,0,7,25
10,0,2,18,2h 50m,0.0,8,4668,12,6,11,30,14,20
3,0,2,18,2h 50m,0.0,8,4823,1,4,20,0,22,50
8,3,0,64,2h 20m,0.0,8,3873,1,5,22,20,0,40
6,2,1,104,8h 55m,1.0,8,8476,18,5,10,20,19,15
3,2,1,121,5h 15m,1.0,8,5636,27,5,7,15,12,30
4,3,0,66,11h 25m,1.0,5,8586,12,5,8,25,19,50
3,0,2,18,2h 55m,0.0,8,4823,6,6,18,25,21,20
1,2,1,106,2h 50m,0.0,8,6881,6,3,5,10,8,0
4,3,0,66,8h 30m,1.0,5,10844,9,5,14,5,22,35
3,3,0,60,3h 40m,1.0,8,4226,24,4,19,35,23,15
4,2,1,104,23h 45m,1.0,5,12373,9,5,19,15,19,0
1,3,0,87,13h 30m,2.0,8,10697,6,6,8,20,21,50
4,4,3,48,1h 30m,0.0,5,4995,3,6,10,20,11,50
1,2,1,97,26h 35m,2.0,8,9443,24,6,16,40,19,15
4,2,1,101,34h,2.0,8,12347,21,3,18,25,4,25
6,2,1,104,8h,1.0,8,7408,9,6,13,0,21,0
4,3,0,66,14h 25m,1.0,5,7064,1,4,18,55,9,20
4,2,1,104,15h 25m,1.0,5,13843,6,3,13,0,4,25
3,3,0,64,2h 35m,0.0,8,4174,12,4,15,30,18,5
6,2,1,109,9h 25m,3.0,8,16294,15,5,11,35,21,0
8,3,0,64,2h 35m,0.0,7,3841,18,5,6,55,9,30
3,0,2,18,2h 50m,0.0,8,4423,15,6,4,0,6,50
1,2,1,106,2h 50m,0.0,8,5201,12,6,5,10,8,0
1,0,5,6,28h 25m,2.0,8,12599,3,3,6,45,11,10
3,4,3,48,1h 30m,0.0,8,4049,21,5,6,25,7,55
1,3,0,71,25h 5m,2.0,8,12797,24,5,9,25,10,30
4,3,0,73,14h 30m,1.0,8,13067,24,5,20,25,10,55
10,3,0,73,22h 30m,1.0,8,9345,24,5,20,20,18,50
3,2,1,111,7h 5m,1.0,8,6818,21,5,5,5,12,10
4,4,3,48,1h 30m,0.0,8,8040,3,5,10,20,11,50
4,2,1,99,18h 15m,2.0,8,14300,12,6,18,20,12,35
6,2,1,104,7h 15m,1.0,8,13727,15,5,18,15,1,30
4,0,5,5,17h 30m,1.0,5,7832,21,3,16,55,10,25
6,2,1,104,8h 55m,1.0,8,16259,9,3,4,0,12,55
3,0,2,18,2h 50m,0.0,8,4823,27,6,8,30,11,20
4,0,5,5,20h 35m,1.0,8,16736,6,3,11,40,8,15
1,3,0,65,20h,2.0,8,13217,6,6,9,25,5,25
6,2,1,104,8h 10m,1.0,8,6637,27,3,12,50,21,0
4,3,0,66,17h 5m,1.0,5,10844,9,6,18,55,12,0
6,2,1,104,9h 15m,1.0,5,8401,21,3,10,0,19,15
8,3,0,64,2h 25m,0.0,8,3873,12,4,9,0,11,25
4,2,1,99,8h 25m,2.0,5,12410,24,6,20,0,4,25
4,2,1,97,13h 30m,2.0,8,15129,18,5,23,5,12,35
3,0,2,18,2h 50m,0.0,8,4423,1,5,13,0,15,50
4,2,1,104,6h,1.0,8,16079,27,5,13,0,19,0
1,3,0,95,18h 25m,2.0,8,15894,6,6,14,30,8,55
6,2,1,104,14h 5m,1.0,8,9103,15,5,4,55,19,0
1,2,1,103,22h 30m,1.0,8,8991,12,6,9,45,8,15
1,3,0,69,25h 30m,2.0,8,7893,1,4,16,50,18,20
3,4,3,48,1h 30m,0.0,8,4575,3,3,2,30,4,0
8,3,0,64,2h 25m,0.0,8,3873,3,5,9,0,11,25
4,0,5,5,15h 35m,1.0,5,7832,21,3,5,45,21,20
3,1,4,127,2h 20m,0.0,8,3597,1,5,14,45,17,5
4,3,0,66,26h 15m,1.0,8,13759,24,3,21,10,23,25
4,0,2,18,3h 5m,0.0,8,7229,27,5,18,55,22,0
8,3,0,64,2h 35m,0.0,8,3873,15,4,6,55,9,30
6,2,1,104,13h,1.0,8,9794,15,5,6,0,19,0
1,2,1,103,18h 45m,1.0,8,6681,27,3,13,30,8,15
3,0,2,18,3h,0.0,8,4423,21,4,21,15,0,15
4,3,0,66,11h 25m,1.0,5,10844,15,5,8,25,19,50
3,2,1,104,11h 45m,1.0,8,7258,1,6,9,15,21,0
4,4,3,48,1h 30m,0.0,5,4995,12,6,10,20,11,50
4,2,1,104,22h 5m,1.0,8,14924,9,6,20,55,19,0
10,0,5,0,27h 45m,1.0,8,6590,15,3,6,40,10,25
4,2,1,104,15h 40m,1.0,5,10262,3,6,20,55,12,35
8,3,0,64,2h 30m,0.0,8,5515,9,3,9,0,11,30
4,2,1,97,24h 35m,2.0,5,6643,27,3,19,10,19,45
3,4,3,48,1h 30m,0.0,8,2754,24,6,19,5,20,35
3,2,1,103,5h 10m,1.0,8,6493,9,6,17,5,22,15
3,3,0,91,5h 25m,1.0,8,6218,24,5,18,5,23,30
1,2,1,102,13h 20m,2.0,8,10861,6,6,5,55,19,15
3,2,1,111,8h 35m,1.0,8,7094,6,3,7,35,16,10
8,4,3,48,1h 25m,0.0,8,2227,24,3,22,45,0,10
4,0,2,18,3h,0.0,5,4544,21,4,19,50,22,50
1,0,5,12,10h 30m,2.0,8,7664,21,3,5,50,16,20
4,0,2,18,3h,0.0,8,8016,27,6,17,45,20,45
0,3,0,64,2h 30m,0.0,8,3807,27,5,22,50,1,20
1,2,1,118,12h 5m,2.0,8,12698,3,6,7,10,19,15
4,3,0,66,22h 10m,1.0,5,8586,24,5,6,30,4,40
4,3,0,66,22h 10m,1.0,5,7064,1,4,6,30,4,40
3,2,1,106,3h 15m,0.0,8,5601,9,6,5,35,8,50
8,2,1,121,6h 20m,1.0,8,7317,21,5,15,45,22,5
1,3,0,75,24h 30m,3.0,8,12797,6,5,10,0,10,30
3,3,0,90,4h 15m,1.0,8,4226,6,4,6,15,10,30
4,3,0,73,6h 35m,1.0,8,14151,12,5,17,0,23,35
3,2,1,104,14h 50m,1.0,8,6628,27,3,10,45,1,35
3,0,5,18,2h 50m,0.0,8,8033,9,3,4,0,6,50
6,2,1,104,8h 25m,1.0,8,11200,1,6,10,35,19,0
3,3,0,64,2h 35m,0.0,8,4804,24,6,15,30,18,5
0,3,0,73,12h,1.0,8,5192,12,6,22,40,10,40
4,2,1,116,18h 45m,2.0,8,13014,12,6,9,40,4,25
4,3,0,66,25h 25m,1.0,5,10844,21,5,21,10,22,35
6,2,1,104,8h 30m,1.0,8,15603,6,3,7,0,15,30
2,0,2,18,2h 55m,0.0,8,4239,3,4,7,45,10,40
4,3,0,66,20h,1.0,8,13044,12,6,14,5,10,5
4,2,1,104,24h 45m,1.0,5,12898,27,5,18,15,19,0
8,3,0,93,8h 40m,1.0,8,6013,1,4,8,35,17,15
4,3,0,66,6h 5m,1.0,8,14781,6,5,16,30,22,35
4,2,1,104,10h 55m,1.0,8,12557,21,3,17,30,4,25
6,2,1,104,14h 5m,1.0,8,13875,6,3,4,45,18,50
4,2,1,113,18h 50m,2.0,5,11507,15,6,9,35,4,25
1,3,0,64,2h 30m,0.0,8,5510,18,6,14,15,16,45
2,3,0,59,7h 40m,1.0,8,10198,24,3,16,25,0,5
4,3,0,77,7h 15m,1.0,8,8355,12,6,10,20,17,35
4,0,2,18,3h 5m,0.0,8,8016,1,6,18,55,22,0
3,2,1,104,10h 25m,1.0,8,6314,27,5,10,35,21,0
1,2,1,106,2h 50m,0.0,8,5831,9,3,5,10,8,0
4,2,1,104,9h 10m,1.0,5,10262,24,6,19,15,4,25
6,2,1,104,11h 40m,1.0,5,15136,6,3,13,55,1,35
4,0,5,5,13h 50m,1.0,5,7832,21,3,20,35,10,25
8,1,4,127,2h 15m,0.0,8,3859,24,3,8,20,10,35
3,3,0,64,2h 30m,0.0,8,4174,6,4,15,15,17,45
4,0,5,5,5h 40m,1.0,8,19225,6,3,5,45,11,25
3,2,1,104,16h 15m,1.0,8,10518,9,3,4,45,21,0
3,0,2,18,2h 55m,0.0,8,4823,6,4,7,10,10,5
1,0,5,18,2h 45m,0.0,8,7276,24,3,10,0,12,45
6,2,1,104,9h,1.0,8,12192,9,6,10,0,19,0
0,2,1,103,14h 25m,1.0,8,11410,1,6,16,45,7,10
4,0,5,5,9h 30m,1.0,8,26890,1,3,5,45,15,15
3,3,0,64,2h 30m,0.0,8,4804,27,6,15,15,17,45
4,3,0,66,25h 50m,1.0,5,10844,15,5,18,55,20,45
1,2,1,117,30h 20m,2.0,8,12436,12,6,12,55,19,15
3,0,2,18,2h 55m,0.0,8,4823,21,6,7,10,10,5
3,4,3,48,1h 30m,0.0,8,2227,3,6,21,20,22,50
4,2,1,104,15h 40m,1.0,5,10262,1,6,20,55,12,35
4,2,1,104,20h 25m,1.0,8,17024,3,3,8,0,4,25
4,2,1,114,22h 5m,2.0,5,9296,27,3,6,20,4,25
1,2,1,106,3h 5m,0.0,8,6094,6,6,18,5,21,10
4,3,0,66,20h 15m,1.0,5,8586,9,6,8,25,4,40
4,2,1,122,21h 40m,2.0,5,10919,15,6,6,45,4,25
2,3,0,59,7h 35m,1.0,8,9495,9,6,16,40,0,15
4,2,1,104,6h 35m,1.0,8,14714,12,6,21,50,4,25
1,2,1,106,3h,0.0,8,5201,24,6,14,10,17,10
1,2,1,112,23h 40m,2.0,8,7090,27,3,9,45,9,25
3,4,3,48,1h 30m,0.0,8,4575,15,5,9,10,10,40
6,2,1,111,9h 5m,1.0,8,9646,15,5,7,5,16,10
3,2,1,121,5h 25m,1.0,8,5636,12,6,2,0,7,25
6,2,1,111,9h 5m,1.0,8,9646,15,6,7,5,16,10
4,4,3,48,1h 30m,0.0,5,4050,9,3,19,40,21,10
4,2,1,104,21h 10m,1.0,8,14714,9,6,21,50,19,0
3,3,0,64,2h 30m,0.0,8,4804,18,6,15,15,17,45
4,2,1,104,24h 45m,1.0,5,10577,9,6,18,15,19,0
2,0,2,18,2h 45m,0.0,8,3898,15,6,20,55,23,40
4,3,0,66,16h,1.0,8,14571,6,6,20,0,12,0
4,0,2,18,2h 45m,0.0,8,8016,18,6,6,0,8,45
3,2,1,111,7h 5m,1.0,8,6287,21,3,4,55,12,0
1,3,0,66,15h 5m,1.0,8,8366,6,6,16,50,7,55
4,2,1,104,7h 20m,1.0,5,15400,6,3,11,30,18,50
10,0,5,18,2h 40m,0.0,8,8553,3,3,19,40,22,20
8,3,0,64,2h 35m,0.0,7,3841,9,4,6,55,9,30
1,2,1,102,25h 45m,2.0,8,10021,9,4,5,55,7,40
8,1,4,127,2h 20m,0.0,8,3597,24,6,17,45,20,5
3,1,4,127,2h 25m,0.0,8,4332,24,5,11,35,14,0
2,0,2,18,2h 45m,0.0,8,3898,21,6,20,55,23,40
4,4,3,38,27h 45m,2.0,8,21375,6,3,13,5,16,50
10,3,0,73,16h 15m,1.0,8,8610,6,6,7,10,23,25
3,3,0,64,2h 35m,0.0,8,4804,15,6,17,15,19,50
1,2,1,105,28h 50m,2.0,8,13591,1,6,14,25,19,15
4,3,0,66,9h 50m,1.0,8,14781,6,5,6,30,16,20
4,0,5,5,5h 15m,1.0,5,9134,15,3,8,0,13,15
1,2,1,122,25h 45m,2.0,8,10493,9,6,5,55,7,40
4,0,5,5,21h 20m,1.0,5,8147,24,3,11,40,9,0
8,3,0,64,2h 20m,0.0,8,3873,21,6,22,20,0,40
4,3,0,66,17h 5m,1.0,8,14571,9,6,18,55,12,0
1,0,5,34,10h 55m,2.0,8,11003,3,3,10,30,21,25
4,2,1,104,9h 10m,1.0,5,10262,3,6,19,15,4,25
4,2,1,104,16h 35m,1.0,8,12719,21,3,2,15,18,50
4,2,1,104,22h 5m,1.0,5,10262,24,6,20,55,19,0
1,0,2,18,2h 45m,0.0,8,7171,21,6,17,0,19,45
8,0,2,18,2h 40m,0.0,8,4423,27,4,5,55,8,35
6,2,1,104,8h 10m,1.0,5,12616,9,3,17,25,1,35
1,2,1,110,26h,2.0,8,12970,1,6,17,15,19,15
4,3,0,66,12h 55m,1.0,8,14914,24,3,21,10,10,5
4,4,3,48,1h 25m,0.0,5,3210,6,5,2,55,4,20
2,0,2,18,2h 55m,0.0,8,4632,21,4,7,45,10,40
4,2,1,104,10h 55m,1.0,5,12373,9,5,17,30,4,25
3,3,0,64,2h 30m,0.0,8,4804,15,6,14,25,16,55
6,2,1,109,9h 25m,3.0,8,21829,3,3,11,35,21,0
6,2,1,104,13h,1.0,8,13587,1,6,8,0,21,0
4,2,1,97,29h 20m,2.0,8,12819,27,6,23,5,4,25
0,2,1,103,11h,1.0,8,6151,27,3,20,10,7,10
4,0,2,18,2h 55m,0.0,8,8016,1,6,15,15,18,10
6,2,1,104,11h 20m,1.0,8,15135,6,3,7,30,18,50
3,2,1,104,8h 20m,1.0,8,6794,21,5,17,10,1,30
10,3,0,73,27h 20m,1.0,8,8610,15,5,17,0,20,20
1,3,0,85,30h 40m,2.0,8,12723,18,5,5,50,12,30
1,3,0,60,25h 15m,1.0,8,7662,6,6,12,0,13,15
6,2,1,104,8h 35m,1.0,8,14343,9,3,17,0,1,35
6,2,1,104,15h 10m,1.0,8,6795,1,6,10,20,1,30
8,3,0,64,2h 20m,0.0,8,3873,9,5,22,20,0,40
3,4,3,48,1h 30m,0.0,8,2754,12,6,19,5,20,35
1,4,3,42,15h 5m,1.0,8,16666,6,3,6,10,21,15
6,2,1,104,7h 40m,1.0,8,11098,1,6,4,55,12,35
4,3,0,73,29h 5m,1.0,5,10539,9,6,17,0,22,5
1,2,1,104,12h 15m,1.0,8,9929,27,5,7,0,19,15
4,3,0,66,23h 50m,1.0,5,10844,12,5,16,30,16,20
4,3,0,73,28h 50m,1.0,8,12692,6,6,9,35,14,25
4,2,1,104,7h 35m,1.0,5,9212,21,3,20,50,4,25
6,2,1,104,10h 30m,1.0,8,13727,15,5,15,0,1,30
0,0,2,18,2h 50m,0.0,8,4282,15,6,4,55,7,45
4,3,0,66,21h 25m,1.0,5,10844,24,5,18,55,16,20
1,2,1,121,16h 5m,1.0,8,7480,27,6,17,20,9,25
3,0,2,18,3h,0.0,8,4823,1,5,16,55,19,55
4,2,1,104,13h 45m,1.0,5,12373,18,5,22,50,12,35
6,2,1,104,9h 20m,1.0,8,7215,21,3,11,40,21,0
1,2,1,121,27h 20m,1.0,8,7480,9,5,6,5,9,25
6,2,1,104,12h,1.0,8,8143,24,6,9,0,21,0
3,0,2,18,2h 55m,0.0,8,4823,3,5,18,25,21,20
4,3,0,66,12h 15m,1.0,5,10844,6,6,20,0,8,15
8,0,2,18,2h 55m,0.0,8,5621,12,4,21,10,0,5
10,3,0,73,24h,1.0,8,9555,18,5,20,20,20,20
3,0,5,18,2h 45m,0.0,8,4777,21,3,1,30,4,15
8,0,5,18,2h 55m,0.0,8,7648,3,3,9,35,12,30
3,3,0,92,4h 55m,1.0,8,10308,1,4,9,20,14,15
4,2,1,117,7h 20m,2.0,8,21219,24,5,11,40,19,0
3,3,0,92,4h 55m,1.0,8,11319,6,5,9,20,14,15
4,3,0,66,23h 35m,1.0,5,10844,15,5,21,10,20,45
6,2,1,104,7h 15m,1.0,8,15078,9,5,18,15,1,30
8,4,3,48,1h 30m,0.0,8,2017,1,5,22,45,0,15
0,3,0,64,2h 30m,0.0,8,4409,1,6,22,50,1,20
3,2,1,111,4h 35m,1.0,8,5054,9,6,7,35,12,10
1,0,5,16,16h 20m,2.0,8,10111,15,3,5,50,22,10
8,0,5,18,2h 50m,0.0,7,4273,18,3,20,30,23,20
1,3,0,66,15h 5m,1.0,8,8576,24,5,16,50,7,55
4,0,2,18,3h,0.0,8,8016,3,6,17,45,20,45
4,0,2,18,2h 55m,0.0,8,8016,9,6,15,15,18,10
4,3,0,73,27h 10m,1.0,8,14151,18,5,20,25,23,35
3,0,2,18,2h 45m,0.0,8,4423,15,4,6,5,8,50
4,4,3,48,1h 25m,0.0,5,4050,15,6,7,5,8,30
4,3,0,66,5h 45m,1.0,8,14781,6,5,14,5,19,50
4,3,0,66,12h 15m,1.0,5,8586,15,5,20,0,8,15
0,3,0,60,3h 35m,1.0,8,5162,21,5,19,55,23,30
4,3,0,66,7h 30m,1.0,8,13731,9,6,21,10,4,40
4,2,1,104,15h 25m,1.0,5,7438,21,3,13,0,4,25
4,3,0,73,25h 20m,1.0,8,14151,15,5,9,35,10,55
10,0,2,18,2h 50m,0.0,8,5613,12,4,21,0,23,50
3,3,0,80,4h 50m,1.0,8,5380,15,5,15,15,20,5
4,2,1,104,16h 55m,1.0,5,7438,21,3,11,30,4,25
6,2,1,111,15h 25m,1.0,8,9646,1,6,7,5,22,30
0,2,1,103,10h 25m,1.0,8,6853,15,5,20,45,7,10
4,0,5,5,6h 15m,1.0,8,13555,18,3,14,5,20,20
3,2,1,104,8h,1.0,8,5883,15,6,17,30,1,30
3,2,1,111,7h 5m,1.0,8,6171,9,3,4,55,12,0
3,4,3,48,1h 30m,0.0,8,3175,21,5,16,55,18,25
3,2,1,98,5h 55m,1.0,8,4832,27,3,7,45,13,40
6,2,1,104,9h 30m,1.0,8,13377,1,6,16,0,1,30
4,2,1,104,8h 40m,1.0,5,10262,24,6,19,45,4,25
4,2,1,104,18h 20m,1.0,5,10262,1,6,18,15,12,35
1,2,1,116,19h 40m,2.0,8,8603,18,5,12,0,7,40
4,3,0,66,22h 10m,1.0,5,8586,6,6,6,30,4,40
10,3,0,73,12h 45m,1.0,8,8452,21,5,20,20,9,5
4,3,0,66,23h 15m,1.0,8,14231,24,3,18,55,18,10
4,2,1,104,11h,1.0,8,16289,21,5,8,0,19,0
8,0,5,18,2h 55m,0.0,8,6860,3,3,9,35,12,30
3,4,3,48,1h 30m,0.0,8,2754,9,5,2,35,4,5
6,2,1,111,15h 25m,1.0,8,9646,9,6,7,5,22,30
1,1,4,127,2h 15m,0.0,8,4667,27,5,11,40,13,55
3,3,0,64,2h 35m,0.0,8,4804,21,4,15,30,18,5
3,0,5,18,2h 45m,0.0,8,4545,9,3,1,30,4,15
4,0,5,5,21h 30m,1.0,8,25735,1,3,22,50,20,20
4,2,1,116,22h 55m,2.0,8,12647,21,3,5,30,4,25
4,3,0,66,18h 10m,1.0,5,8586,1,5,14,5,8,15
3,1,4,127,2h 20m,0.0,8,5277,9,6,22,5,0,25
3,2,1,104,14h 5m,1.0,8,6206,27,3,11,30,1,35
0,0,2,18,2h 45m,0.0,8,4483,12,4,11,10,13,55
10,3,0,73,25h 50m,1.0,8,9870,24,5,17,0,18,50
8,3,0,64,2h 30m,0.0,7,3841,27,6,17,10,19,40
8,3,0,64,2h 30m,0.0,7,3815,27,3,9,0,11,30
3,0,5,18,2h 50m,0.0,8,6860,24,3,23,30,2,20
4,3,0,73,14h 30m,1.0,8,12121,1,5,20,25,10,55
4,2,1,104,8h 55m,1.0,5,5963,27,3,9,55,18,50
8,0,2,18,2h 40m,0.0,8,3625,6,6,5,55,8,35
8,3,0,64,2h 25m,0.0,7,3841,15,6,9,0,11,25
3,0,2,18,2h 50m,0.0,8,4823,12,6,20,0,22,50
6,2,1,111,6h 25m,1.0,8,9646,12,6,9,45,16,10
4,2,1,104,10h 20m,1.0,5,10152,27,5,2,15,12,35
3,2,1,111,15h 40m,1.0,8,7514,3,6,6,50,22,30
4,0,5,5,11h 25m,1.0,8,16736,6,3,7,0,18,25
4,3,0,66,15h 10m,1.0,8,13584,6,5,18,55,10,5
1,3,0,87,23h 35m,2.0,8,11222,21,5,8,20,7,55
3,1,4,127,2h 20m,0.0,8,3850,1,5,7,55,10,15
10,0,5,18,2h 40m,0.0,8,7608,24,3,12,0,14,40
4,3,0,66,20h 20m,1.0,5,10844,12,5,20,0,16,20
6,2,1,104,8h 30m,1.0,8,7408,9,6,17,0,1,30
10,1,4,127,2h 15m,0.0,8,3687,18,5,7,5,9,20
8,2,1,103,6h 15m,1.0,8,11726,3,3,16,35,22,50
4,3,0,66,26h 50m,1.0,5,9663,6,5,6,30,9,20
1,3,0,74,30h 45m,2.0,8,12829,24,3,7,0,13,45
3,2,1,104,5h,1.0,8,6069,27,6,16,0,21,0
4,3,0,66,27h 20m,1.0,5,8529,12,6,16,30,19,50
10,3,0,73,6h 25m,1.0,8,8085,9,5,17,0,23,25
10,0,2,18,2h 45m,0.0,8,4878,15,5,19,30,22,15
3,0,2,18,2h 50m,0.0,8,4077,3,4,13,0,15,50
3,3,0,93,5h 15m,1.0,8,7605,9,5,21,0,2,15
4,2,1,116,22h 55m,2.0,8,13014,15,6,5,30,4,25
3,2,1,111,14h 45m,1.0,8,11600,3,3,7,35,22,20
4,3,0,73,16h 45m,1.0,8,14151,12,5,17,0,9,45
1,2,1,110,18h 25m,2.0,8,12497,24,6,13,15,7,40
4,2,1,104,16h 35m,1.0,8,17024,6,3,2,15,18,50
8,1,4,127,2h 35m,0.0,8,6300,9,3,9,30,12,5
6,2,1,104,7h 50m,1.0,8,15147,6,3,17,45,1,35
6,2,1,104,12h 40m,1.0,8,6795,1,6,12,50,1,30
3,4,3,48,1h 25m,0.0,8,5755,3,3,19,5,20,30
1,3,0,73,19h 45m,1.0,8,10203,12,5,20,30,16,15
4,2,1,104,16h 55m,1.0,8,14714,6,6,11,30,4,25
3,0,5,18,2h 50m,0.0,8,4545,18,3,22,20,1,10
4,3,0,66,14h 15m,1.0,8,14781,15,5,6,30,20,45
1,0,5,32,27h 35m,2.0,8,11602,12,3,7,30,11,5
3,4,3,48,1h 30m,0.0,8,4049,6,5,6,25,7,55
4,3,0,66,12h 20m,1.0,8,14571,9,6,8,25,20,45
1,0,2,18,2h 45m,0.0,8,6961,9,6,6,10,8,55
8,3,0,93,8h 40m,1.0,8,6381,15,5,8,35,17,15
8,3,0,64,2h 35m,0.0,7,3841,1,4,6,55,9,30
4,2,1,114,22h 5m,2.0,8,11538,21,3,6,20,4,25
10,3,0,73,24h,1.0,8,8610,6,5,20,20,20,20
6,2,1,104,14h,1.0,8,7408,1,6,7,0,21,0
4,2,1,104,16h 50m,1.0,5,10262,27,6,19,45,12,35
1,3,0,85,27h 5m,2.0,8,10991,6,5,5,50,8,55
6,2,1,104,7h 15m,1.0,8,13587,9,6,18,15,1,30
1,2,1,121,20h 55m,1.0,8,7480,15,5,12,30,9,25
3,0,5,26,5h,1.0,8,6351,9,3,17,55,22,55
6,2,1,104,7h,1.0,5,7153,27,5,14,0,21,0
0,3,0,64,2h 30m,0.0,8,4409,6,5,19,55,22,25
3,3,0,93,5h 15m,1.0,8,7228,15,5,21,0,2,15
6,2,1,104,10h 50m,1.0,8,11667,27,3,8,0,18,50
8,3,0,90,5h 15m,1.0,8,4649,12,6,15,5,20,20
1,3,0,67,20h 55m,2.0,8,12592,9,5,16,50,13,45
6,2,1,104,8h 40m,1.0,8,11789,12,6,10,20,19,0
1,1,4,127,2h 15m,0.0,8,4667,1,6,11,40,13,55
0,3,0,73,12h,1.0,8,9719,21,5,22,40,10,40
1,2,1,104,6h 15m,1.0,8,6902,27,3,13,0,19,15
4,3,0,66,8h 40m,1.0,8,14781,21,5,20,0,4,40
4,3,0,66,14h 10m,1.0,5,10844,18,5,8,25,22,35
1,3,0,86,32h 55m,2.0,8,11522,24,3,5,40,14,35
1,0,2,18,2h 50m,0.0,8,6121,21,4,13,20,16,10
10,3,0,73,6h 25m,1.0,8,8610,6,6,17,0,23,25
0,3,0,64,2h 30m,0.0,8,5620,24,3,22,50,1,20
3,3,0,64,2h 30m,0.0,8,4804,27,5,15,15,17,45
